                Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 7/18/15  3:34a   68.8   68.8   68.8    77   61.3   5.0   WNW   0.08   9.0   WNW   68.8   70.0   70.0   67.9  29.561  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:35a   68.8   68.8   68.8    77   61.3  10.0     N   0.17  15.0     N   66.7   70.0   67.9   66.1  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:36a   68.8   68.8   68.8    77   61.3   6.0   NNE   0.10  12.0   NNW   68.8   70.0   70.0   67.9  29.560  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.8    47   59.6   81.9   8.61  .0711    0.000    24    1    100.0    1 
 7/18/15  3:37a   68.8   68.8   68.8    77   61.3   6.0   WNW   0.10  11.0   NNE   68.8   70.0   70.0   67.9  29.560  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:38a   68.8   68.8   68.8    77   61.3   4.0   NNE   0.07   9.0    SW   68.8   70.0   70.0   67.9  29.562  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:39a   68.8   68.8   68.8    77   61.3   2.0   NNE   0.03   3.0     W   68.8   70.0   70.0   67.9  29.562  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:40a   68.8   68.8   68.8    77   61.3   3.0   WNW   0.05   9.0     N   68.8   70.0   70.0   67.9  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:41a   68.8   68.8   68.8    77   61.3  11.0   NNW   0.18  19.0   NNW   66.2   70.0   67.4   65.6  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:42a   68.8   68.8   68.8    77   61.3   6.0    NE   0.10   8.0     N   68.8   70.0   70.0   67.9  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:43a   68.8   68.8   68.8    77   61.3   6.0     N   0.10   9.0    NW   68.8   70.0   70.0   67.9  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:44a   68.8   68.8   68.7    77   61.3   6.0   NNE   0.10  11.0     N   68.8   70.0   70.0   67.9  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:45a   68.8   68.8   68.7    77   61.3   7.0   WNW   0.12  14.0   NNE   68.8   70.0   70.0   67.9  29.564  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:46a   68.7   68.8   68.7    77   61.2   8.0    NW   0.13  13.0   NNW   68.0   69.9   69.2   67.2  29.562  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:47a   68.7   68.7   68.7    77   61.2   4.0   NNW   0.07   8.0     N   68.7   69.9   69.9   67.8  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:48a   68.7   68.7   68.7    77   61.2   5.0    NE   0.08  12.0    NE   68.7   69.9   69.9   67.8  29.561  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:49a   68.7   68.7   68.7    77   61.2   3.0    NW   0.05   6.0   NNE   68.7   69.9   69.9   67.8  29.562  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:50a   68.7   68.7   68.7    78   61.6   4.0    NW   0.07   7.0    NW   68.7   70.0   70.0   67.9  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:51a   68.7   68.7   68.6    78   61.6   4.0     N   0.07  11.0     N   68.7   70.0   70.0   67.9  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.003   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:52a   68.6   68.7   68.6    78   61.5   7.0     N   0.12  15.0     N   68.6   69.8   69.8   67.7  29.564  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:53a   68.6   68.7   68.6    78   61.5   5.0     N   0.08  11.0    NW   68.6   69.8   69.8   67.7  29.563  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:54a   68.6   68.6   68.6    78   61.5   2.0    NW   0.03   4.0     N   68.6   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:55a   68.6   68.6   68.6    78   61.5   2.0   ENE   0.03   4.0   NNW   68.6   69.8   69.8   67.7  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:56a   68.6   68.6   68.6    78   61.5   6.0   NNW   0.10   9.0    NE   68.6   69.8   69.8   67.7  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:57a   68.6   68.6   68.6    78   61.5   5.0   NNE   0.08   8.0   NNW   68.6   69.8   69.8   67.7  29.564  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  3:58a   68.6   68.6   68.6    78   61.5   6.0   NNW   0.10   9.0    NW   68.6   69.8   69.8   67.7  29.564  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  3:59a   68.6   68.6   68.5    78   61.5   6.0   NNE   0.10  15.0   ENE   68.6   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:00a   68.5   68.6   68.5    78   61.4   6.0   NNE   0.10   9.0   NNE   68.5   69.7   69.7   67.6  29.564  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.002    24    1    100.0    1 
 7/18/15  4:01a   68.5   68.5   68.5    78   61.4   3.0    NW   0.05   6.0     N   68.5   69.7   69.7   67.6  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:02a   68.5   68.5   68.5    78   61.4   3.0   WNW   0.05   6.0   WNW   68.5   69.7   69.7   67.6  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:03a   68.5   68.6   68.5    78   61.4   3.0   NNW   0.05   8.0     N   68.5   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:04a   68.5   68.6   68.5    78   61.4   2.0     N   0.03   5.0   NNW   68.5   69.7   69.7   67.6  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:05a   68.5   68.5   68.5    78   61.4   4.0    NE   0.07   6.0     N   68.5   69.7   69.7   67.6  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:06a   68.5   68.5   68.5    78   61.4   5.0     N   0.08   7.0   NNE   68.5   69.7   69.7   67.6  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:07a   68.5   68.5   68.5    78   61.4   2.0    NW   0.03   4.0   NNW   68.5   69.7   69.7   67.6  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:08a   68.5   68.5   68.5    78   61.4   4.0   WSW   0.07   9.0   NNE   68.5   69.7   69.7   67.6  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:09a   68.5   68.5   68.5    78   61.4   5.0    NW   0.08  10.0    NW   68.5   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:10a   68.5   68.5   68.5    79   61.7   3.0   NNW   0.05   7.0     N   68.5   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:11a   68.5   68.5   68.5    79   61.7   4.0   WSW   0.07   4.0     W   68.5   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000     2    1      8.7    1 
 7/18/15  4:12a   68.5   68.5   68.5    79   61.7   6.0   NNW   0.10  10.0     N   68.5   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    17    1     73.9    1 
 7/18/15  4:13a   68.5   68.5   68.5    79   61.7   5.0     N   0.08   7.0   NNE   68.5   69.8   69.8   67.7  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:14a   68.5   68.5   68.5    78   61.4   2.0     N   0.03   6.0    NW   68.5   69.7   69.7   67.6  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:15a   68.5   68.5   68.5    79   61.7   8.0    NW   0.13  12.0   WNW   67.8   69.8   69.1   67.1  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:16a   68.5   68.5   68.5    79   61.7   5.0   NNW   0.08   8.0     N   68.5   69.8   69.8   67.7  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    48   60.1   81.9   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:17a   68.5   68.5   68.5    79   61.7   3.0   ESE   0.05   7.0    NW   68.5   69.8   69.8   67.7  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:18a   68.5   68.5   68.4    79   61.7   3.0   NNE   0.05  10.0   NNE   68.5   69.8   69.8   67.7  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:19a   68.5   68.5   68.5    79   61.7   5.0    NW   0.08   9.0    NW   68.5   69.8   69.8   67.7  29.570  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    23    1    100.0    1 
 7/18/15  4:20a   68.5   68.5   68.4    79   61.7   3.0     N   0.05   5.0     N   68.5   69.8   69.8   67.7  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    47   59.5   81.8   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:21a   68.5   68.5   68.4    79   61.7   2.0     N   0.03   5.0   NNE   68.5   69.8   69.8   67.7  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    48   60.1   81.9   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:22a   68.4   68.5   68.4    79   61.6   5.0     W   0.08  10.0     N   68.4   69.7   69.7   67.6  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:23a   68.4   68.4   68.4    79   61.6   4.0     W   0.07   7.0   WNW   68.4   69.7   69.7   67.6  29.565  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:24a   68.4   68.5   68.4    79   61.6   5.0    NW   0.08  13.0     N   68.4   69.7   69.7   67.6  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    47   59.4   81.6   8.62  .0712    0.000    24    1    100.0    1 
 7/18/15  4:25a   68.4   68.4   68.4    79   61.6   4.0   WNW   0.07   8.0     N   68.4   69.7   69.7   67.6  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.7    48   60.1   81.9   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:26a   68.4   68.4   68.4    79   61.6   5.0    NW   0.08   9.0     W   68.4   69.7   69.7   67.6  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:27a   68.4   68.4   68.4    79   61.6   4.0   NNE   0.07  11.0   NNE   68.4   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:28a   68.4   68.4   68.4    79   61.6   7.0   NNW   0.12  13.0     N   68.4   69.7   69.7   67.6  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:29a   68.4   68.4   68.4    79   61.6   4.0   SSE   0.07   6.0   NNE   68.4   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:30a   68.4   68.5   68.4    79   61.6   3.0    NE   0.05   8.0     N   68.4   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:31a   68.4   68.5   68.4    79   61.6   2.0    NW   0.03   6.0    NW   68.4   69.7   69.7   67.6  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:32a   68.5   68.5   68.4    79   61.7   5.0   WNW   0.08  10.0    NW   68.5   69.8   69.8   67.7  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:33a   68.5   68.5   68.5    79   61.7   7.0   NNE   0.12  13.0   NNE   68.5   69.8   69.8   67.7  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:34a   68.5   68.5   68.5    79   61.7   4.0   NNW   0.07   7.0   NNW   68.5   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:35a   68.5   68.5   68.5    79   61.7   5.0   NNW   0.08   9.0    NW   68.5   69.8   69.8   67.7  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:36a   68.5   68.5   68.5    79   61.7   1.0   NNW   0.02   2.0   NNW   68.5   69.8   69.8   67.7  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:37a   68.5   68.5   68.5    79   61.7   4.0    NW   0.07   9.0   NNE   68.5   69.8   69.8   67.7  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:38a   68.5   68.5   68.5    79   61.7   8.0     N   0.13  14.0   NNW   67.8   69.8   69.1   67.1  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:39a   68.5   68.5   68.5    79   61.7   5.0     N   0.08   7.0     N   68.5   69.8   69.8   67.7  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:40a   68.5   68.5   68.5    79   61.7   6.0   NNW   0.10   8.0   NNW   68.5   69.8   69.8   67.7  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:41a   68.5   68.5   68.5    79   61.7   5.0   NNW   0.08   7.0     N   68.5   69.8   69.8   67.7  29.570  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.6    48   60.0   81.8   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:42a   68.5   68.5   68.4    79   61.7   7.0     N   0.12  10.0     N   68.5   69.8   69.8   67.7  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:43a   68.4   68.5   68.4    79   61.6   6.0   NNW   0.10  10.0   NNW   68.4   69.7   69.7   67.6  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:44a   68.5   68.5   68.5    79   61.7   3.0   NNW   0.05   7.0     N   68.5   69.8   69.8   67.7  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:45a   68.5   68.5   68.4    79   61.7   3.0   NNW   0.05   8.0    NW   68.5   69.8   69.8   67.7  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:46a   68.5   68.5   68.4    79   61.7   9.0   NNW   0.15  12.0   NNW   67.1   69.8   68.4   66.5  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:47a   68.5   68.5   68.4    79   61.7   6.0     N   0.10  10.0     N   68.5   69.8   69.8   67.7  29.570  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:48a   68.5   68.5   68.4    79   61.7  10.0     N   0.17  15.0     S   66.4   69.8   67.7   65.9  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:49a   68.5   68.5   68.5    79   61.7   6.0   NNE   0.10   9.0    NW   68.5   69.8   69.8   67.7  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:50a   68.5   68.5   68.5    79   61.7   2.0   NNE   0.03   4.0     N   68.5   69.8   69.8   67.7  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:51a   68.5   68.5   68.5    79   61.7   4.0   NNW   0.07   8.0   NNE   68.5   69.8   69.8   67.7  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:52a   68.5   68.5   68.5    79   61.7   6.0     N   0.10   9.0     N   68.5   69.8   69.8   67.7  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:53a   68.5   68.5   68.5    79   61.7   9.0   NNW   0.15  13.0     N   67.1   69.8   68.4   66.5  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:54a   68.5   68.5   68.5    79   61.7   6.0     N   0.10   8.0   NNE   68.5   69.8   69.8   67.7  29.571  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:55a   68.5   68.6   68.5    79   61.7   3.0   WNW   0.05   9.0   NNW   68.5   69.8   69.8   67.7  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:56a   68.6   68.6   68.5    79   61.8   6.0     N   0.10  11.0     N   68.6   69.9   69.9   67.8  29.572  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:57a   68.6   68.6   68.5    79   61.8   4.0     N   0.07   6.0   NNW   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  4:58a   68.6   68.6   68.6    79   61.8   2.0    NE   0.03   8.0    SW   68.6   69.9   69.9   67.8  29.567  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  4:59a   68.6   68.6   68.5    79   61.8   6.0   NNW   0.10  10.0   NNE   68.6   69.9   69.9   67.8  29.566  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:00a   68.6   68.6   68.6    79   61.8   7.0   NNE   0.12  14.0     N   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.001    24    1    100.0    1 
 7/18/15  5:01a   68.6   68.6   68.6    79   61.8   5.0    NE   0.08  12.0   NNW   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:02a   68.6   68.6   68.6    79   61.8   7.0   NNW   0.12  13.0   NNW   68.6   69.9   69.9   67.8  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:03a   68.6   68.6   68.6    79   61.8   7.0   NNW   0.12  13.0     N   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  5:04a   68.6   68.6   68.6    79   61.8   8.0     N   0.13  13.0   NNE   67.9   69.9   69.2   67.2  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.5    48   59.9   81.6   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:05a   68.6   68.6   68.6    79   61.8   3.0   NNW   0.05   6.0     N   68.6   69.9   69.9   67.8  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  5:06a   68.6   68.6   68.6    79   61.8   2.0     N   0.03   4.0     N   68.6   69.9   69.9   67.8  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:07a   68.6   68.6   68.6    79   61.8   6.0   NNW   0.10   9.0   NNE   68.6   69.9   69.9   67.8  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:08a   68.6   68.6   68.6    79   61.8   6.0    NW   0.10  11.0   NNW   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    24    1    100.0    1 
 7/18/15  5:09a   68.6   68.6   68.6    79   61.8   7.0   NNW   0.12  10.0   NNW   68.6   69.9   69.9   67.8  29.569  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    23    1    100.0    1 
 7/18/15  5:10a   68.6   68.6   68.6    79   61.8   6.0    NW   0.10   9.0   NNW   68.6   69.9   69.9   67.8  29.568  0.00  0.00     0     0.00      0     0.0  0.00   0.0   0.000   0.002   81.4    48   59.8   81.5   8.82  .0712    0.000    24    1    100.0    1 
